"","optimal_cutoff","optimal_SUVcutoff","acc","rmse","f1","auc","sens","spec","fnr","fpr","plr","nlr"
"4068",0.1365,2.30385381848973,0.775,0.385827486790213,0.709677419354839,0.836182336182336,0.846153846153846,0.740740740740741,0.153846153846154,0.259259259259259,3.26373626373626,0.207692307692308
"4069",0.2285,3.44962196110702,0.725,0.401654942906992,0.592592592592593,0.778333333333333,0.8,0.7,0.2,0.3,2.66666666666667,0.285714285714286
"4070",0.2075,2.82824956501889,0.9,0.298394121881993,0.8,0.953125,1,0.875,0,0.125,8,0
"4071",0.17,3.30128747395683,0.875,0.390072853888892,0.827586206896552,0.882666666666667,0.8,0.92,0.2,0.08,10,0.217391304347826
"4072",0.2615,4.15666506297898,0.875,0.321026408537868,0.761904761904762,0.835,0.8,0.9,0.2,0.1,8,0.222222222222222
"4073",0.1415,2.64984630165031,0.725,0.411589016234109,0.56,0.705,0.7,0.733333333333333,0.3,0.266666666666667,2.625,0.409090909090909
"4074",0.203,3.60192806948252,0.875,0.365199444153422,0.705882352941177,0.818996415770609,0.666666666666667,0.935483870967742,0.333333333333333,0.0645161290322581,10.3333333333333,0.35632183908046
"4075",0.326,4.95305018030823,0.9,0.318009537838532,0.857142857142857,0.940934065934066,0.857142857142857,0.923076923076923,0.142857142857143,0.0769230769230769,11.1428571428571,0.154761904761905
"4076",0.3145,5.02790235514746,0.875,0.337304300090943,0.705882352941177,0.855,0.6,0.966666666666667,0.4,0.0333333333333333,18,0.413793103448276
"4077",0.139,2.50671242007805,0.7,0.443548935224525,0.684210526315789,0.791208791208791,0.928571428571429,0.576923076923077,0.0714285714285714,0.423076923076923,2.19480519480519,0.123809523809524
"4078",0.1495,2.34813869471868,0.825,0.349396625035002,0.758620689655172,0.913793103448276,1,0.758620689655172,0,0.241379310344828,4.14285714285714,0
"4079",0.7865,8.8368061128495,0.875,0.350892423352027,0.705882352941177,0.91,0.6,0.966666666666667,0.4,0.0333333333333333,18,0.413793103448276
"4080",0.2895,4.1094969066822,0.825,0.354006959398043,0.666666666666667,0.878136200716846,0.777777777777778,0.838709677419355,0.222222222222222,0.161290322580645,4.82222222222222,0.264957264957265
"4081",0.1345,2.30047898331071,0.775,0.369667949105251,0.689655172413793,0.846394984326019,0.909090909090909,0.724137931034483,0.0909090909090909,0.275862068965517,3.29545454545455,0.125541125541126
"4082",0.3965,5.55189290307736,0.85,0.366494760642594,0.666666666666667,0.808333333333333,0.6,0.933333333333333,0.4,0.0666666666666667,9,0.428571428571429
"4083",0.2175,3.44629549555611,0.775,0.356138069060793,0.64,0.795,0.8,0.766666666666667,0.2,0.233333333333333,3.42857142857143,0.260869565217391
"4084",0.1825,2.7767266582176,0.825,0.336348661320031,0.631578947368421,0.783203125,0.75,0.84375,0.25,0.15625,4.8,0.296296296296296
"4085",0.203,3.2492814739926,0.95,0.309350891052949,0.909090909090909,0.927899686520376,0.909090909090909,0.96551724137931,0.0909090909090909,0.0344827586206896,26.3636363636364,0.0941558441558442
"4086",0.5015,6.44710207701567,0.875,0.339222599211156,0.736842105263158,0.801666666666667,0.7,0.933333333333333,0.3,0.0666666666666667,10.5,0.321428571428571
"4087",0.2845,4.05716096533932,0.9,0.297615807068626,0.75,0.919921875,0.75,0.9375,0.25,0.0625,12,0.266666666666667
