"","optimal_cutoff","optimal_SUVcutoff","acc","rmse","f1","auc","sens","spec","fnr","fpr","plr","nlr"
"1",0.0775,2.0159568300252,0.774193548387097,0.448608141880181,0.787878787878788,0.840336134453782,0.928571428571429,0.647058823529412,0.0714285714285714,0.352941176470588,2.63095238095238,0.11038961038961
"2",0.5605,6.9497717802292,0.806451612903226,0.399641695039258,0.75,0.855263157894737,0.75,0.842105263157895,0.25,0.157894736842105,4.75,0.296875
"3",0.2245,4.95651957312743,0.806451612903226,0.434809898722398,0.75,0.785714285714286,0.642857142857143,0.941176470588235,0.357142857142857,0.0588235294117647,10.9285714285714,0.379464285714286
"4",0.155,2.64748947238051,0.838709677419355,0.351079382195318,0.782608695652174,0.914141414141414,1,0.772727272727273,0,0.227272727272727,4.4,0
"5",0.57,7.34050024678502,0.870967741935484,0.361794817985806,0.777777777777778,0.873809523809524,0.7,0.952380952380952,0.3,0.0476190476190477,14.7,0.315
"6",0.227,4.15064532808743,0.870967741935484,0.35607894820937,0.818181818181818,0.9,0.818181818181818,0.9,0.181818181818182,0.1,8.18181818181818,0.202020202020202
"7",0.109,2.65322317425609,0.709677419354839,0.435504804834018,0.666666666666667,0.756818181818182,0.818181818181818,0.65,0.181818181818182,0.35,2.33766233766234,0.27972027972028
"8",0.276,4.20065573564161,0.935483870967742,0.295675172568641,0.875,0.964285714285714,1,0.916666666666667,0,0.0833333333333334,12,0
"9",0.1655,4.12745547084266,0.806451612903226,0.462521865823651,0.727272727272727,0.815789473684211,0.666666666666667,0.894736842105263,0.333333333333333,0.105263157894737,6.33333333333333,0.372549019607843
"10",0.1165,2.60081862577501,0.709677419354839,0.482126151950194,0.689655172413793,0.786363636363636,0.909090909090909,0.6,0.0909090909090909,0.4,2.27272727272727,0.151515151515152
"11",0.495,7.35064798432636,0.870967741935484,0.358966778437631,0.714285714285714,0.820707070707071,0.555555555555556,1,0.444444444444444,0,Inf,0.444444444444444
"12",0.6625,8.62570184339545,0.870967741935484,0.345562855396817,0.666666666666667,0.83695652173913,0.5,1,0.5,0,Inf,0.5
"13",0.164,3.9246007081535,0.838709677419355,0.422690873401388,0.736842105263158,0.863636363636364,0.636363636363636,0.95,0.363636363636364,0.05,12.7272727272727,0.382775119617225
"14",0.151,2.79357911672413,0.741935483870968,0.389773729435179,0.692307692307692,0.852380952380952,0.9,0.666666666666667,0.1,0.333333333333333,2.7,0.15
"15",0.4075,5.74993572155576,0.870967741935484,0.360571845233587,0.714285714285714,0.869047619047619,0.714285714285714,0.916666666666667,0.285714285714286,0.0833333333333334,8.57142857142857,0.311688311688312
"16",0.3275,5.02770555127323,0.806451612903226,0.373274383782522,0.7,0.815656565656566,0.777777777777778,0.818181818181818,0.222222222222222,0.181818181818182,4.27777777777778,0.271604938271605
"17",0.11,1.97534464223954,0.67741935483871,0.392887136581215,0.642857142857143,0.843434343434343,1,0.545454545454545,0,0.454545454545455,2.2,0
"18",0.403,5.33635982757878,0.838709677419355,0.368456139114941,0.8,0.881818181818182,0.909090909090909,0.8,0.0909090909090909,0.2,4.54545454545455,0.113636363636364
"19",0.3575,5.55753048796598,0.838709677419355,0.375438698643117,0.736842105263158,0.85,0.7,0.904761904761905,0.3,0.0952380952380952,7.35,0.331578947368421
"20",0.59,6.9500067165587,0.806451612903226,0.420467601270915,0.727272727272727,0.811363636363636,0.727272727272727,0.85,0.272727272727273,0.15,4.84848484848485,0.320855614973262
"21",0.178,4.18546113743278,0.806451612903226,0.453658194617785,0.785714285714286,0.80672268907563,0.785714285714286,0.823529411764706,0.214285714285714,0.176470588235294,4.45238095238095,0.260204081632653
"22",0.4065,6.50428056062607,0.870967741935484,0.360008597306689,0.75,0.871428571428571,0.6,1,0.4,0,Inf,0.4
"23",0.221,4.23489465659128,0.838709677419355,0.394413084894802,0.761904761904762,0.845238095238095,0.8,0.857142857142857,0.2,0.142857142857143,5.6,0.233333333333333
"24",0.078,1.82487679060242,0.612903225806452,0.466475776873348,0.6,0.77020202020202,1,0.454545454545455,0,0.545454545454545,1.83333333333333,0
"25",0.084,2.30397133890551,0.741935483870968,0.469604924464758,0.75,0.799145299145299,0.923076923076923,0.611111111111111,0.0769230769230769,0.388888888888889,2.37362637362637,0.125874125874126
"26",0.2045,3.97526364617573,0.806451612903226,0.406967641893976,0.7,0.835714285714286,0.7,0.857142857142857,0.3,0.142857142857143,4.9,0.35
"27",0.1515,2.5961952623828,0.903225806451613,0.317360185716106,0.857142857142857,0.964646464646465,1,0.863636363636364,0,0.136363636363636,7.33333333333333,0
"28",0.2435,3.73567752153558,0.870967741935484,0.313506653726386,0.777777777777778,0.93452380952381,1,0.833333333333333,0,0.166666666666667,6,0
"29",0.2205,3.93181959080065,0.838709677419355,0.362187907953505,0.761904761904762,0.904040404040404,0.888888888888889,0.818181818181818,0.111111111111111,0.181818181818182,4.88888888888889,0.135802469135803
"30",0.3895,5.33278259980828,0.903225806451613,0.311237728466235,0.769230769230769,0.89,0.833333333333333,0.92,0.166666666666667,0.08,10.4166666666667,0.181159420289855
"31",0.812,9.54951983679452,0.870967741935484,0.370992794517373,0.777777777777778,0.85,0.7,0.952380952380952,0.3,0.0476190476190477,14.7,0.315
"32",0.12,2.65264673340338,0.806451612903226,0.412080262886649,0.75,0.871428571428571,0.9,0.761904761904762,0.1,0.238095238095238,3.78,0.13125
"33",0.2315,3.91876479895631,0.838709677419355,0.370107372225192,0.761904761904762,0.878571428571429,0.8,0.857142857142857,0.2,0.142857142857143,5.6,0.233333333333333
"34",0.275,4.17891040324208,0.903225806451613,0.296779516927038,0.842105263157895,0.936868686868687,0.888888888888889,0.909090909090909,0.111111111111111,0.0909090909090909,9.77777777777777,0.122222222222222
"35",0.2605,4.2040830152709,0.741935483870968,0.385885422358804,0.6,0.782608695652174,0.75,0.739130434782609,0.25,0.260869565217391,2.875,0.338235294117647
"36",0.218,3.92543634965754,0.774193548387097,0.369832798346764,0.695652173913043,0.847619047619048,0.8,0.761904761904762,0.2,0.238095238095238,3.36,0.2625
"37",0.1445,2.60028357962637,0.838709677419355,0.349738787663006,0.8,0.921428571428571,1,0.761904761904762,0,0.238095238095238,4.2,0
"38",0.274,4.17977291504155,0.903225806451613,0.311820039477995,0.8,0.94047619047619,0.857142857142857,0.916666666666667,0.142857142857143,0.0833333333333334,10.2857142857143,0.155844155844156
"39",0.6285,7.78396852131749,0.838709677419355,0.382225880620906,0.545454545454545,0.729166666666667,0.428571428571429,0.958333333333333,0.571428571428571,0.0416666666666666,10.2857142857143,0.596273291925466
"40",0.37,5.75383025137861,0.870967741935484,0.342085707417862,0.714285714285714,0.89945652173913,0.625,0.956521739130435,0.375,0.0434782608695652,14.375,0.392045454545455
"41",0.1355,2.85488952066068,0.774193548387097,0.428215269984239,0.666666666666667,0.838383838383838,0.777777777777778,0.772727272727273,0.222222222222222,0.227272727272727,3.42222222222222,0.287581699346405
"42",0.0775,2.24543072433718,0.774193548387097,0.466758932235157,0.787878787878788,0.829166666666667,0.866666666666667,0.6875,0.133333333333333,0.3125,2.77333333333333,0.193939393939394
"43",0.42,5.54810320168955,0.903225806451613,0.312901572228211,0.857142857142857,0.944444444444444,1,0.863636363636364,0,0.136363636363636,7.33333333333333,0
