"","optimal_cutoff","optimal_SUVcutoff","acc","rmse","f1","auc","sens","spec","fnr","fpr","plr","nlr"
"864",0.316,7.51487382795343,0.866666666666667,0.349144204837261,0.75,0.885093167701863,0.857142857142857,0.869565217391304,0.142857142857143,0.130434782608696,6.57142857142857,0.164285714285714
"865",0.25,6.52292666469947,0.666666666666667,0.409838908991261,0.545454545454545,0.726708074534162,0.857142857142857,0.608695652173913,0.142857142857143,0.391304347826087,2.19047619047619,0.23469387755102
"866",0.301,7.51564304131462,0.8,0.367524144640088,0.7,0.857142857142857,0.777777777777778,0.80952380952381,0.222222222222222,0.19047619047619,4.08333333333333,0.274509803921569
"867",0.2585,6.51689547411097,0.766666666666667,0.371895306211707,0.631578947368421,0.81055900621118,0.857142857142857,0.739130434782609,0.142857142857143,0.260869565217391,3.28571428571429,0.19327731092437
"868",0.294,7.52289383131349,0.833333333333333,0.382060226777238,0.782608695652174,0.888888888888889,1,0.761904761904762,0,0.238095238095238,4.2,0
"869",0.08,5.57677509347119,0.666666666666667,0.497515940348983,0.615384615384615,0.716931216931217,0.888888888888889,0.571428571428571,0.111111111111111,0.428571428571429,2.07407407407407,0.194444444444445
"870",0.208,7.52853085164276,0.8,0.513020293882329,0.8125,0.790178571428571,0.8125,0.785714285714286,0.1875,0.214285714285714,3.79166666666667,0.238636363636364
"871",0.3115,7.53451699242912,0.7,0.475098483535913,0.571428571428571,0.701704545454545,0.75,0.681818181818182,0.25,0.318181818181818,2.35714285714286,0.366666666666667
"872",0.4525,9.50794647516107,0.866666666666667,0.346069896056517,0.666666666666667,0.854166666666667,0.666666666666667,0.916666666666667,0.333333333333333,0.0833333333333334,8,0.363636363636364
"873",0.225,7.13828886318973,0.733333333333333,0.428081657052864,0.666666666666667,0.79,0.8,0.7,0.2,0.3,2.66666666666667,0.285714285714286
"874",0.243,6.51740707495651,0.633333333333333,0.409724837527598,0.620689655172414,0.8,0.9,0.5,0.1,0.5,1.8,0.2
"875",0.272,7.51823556636586,0.666666666666667,0.451071539672096,0.583333333333333,0.6775,0.7,0.65,0.3,0.35,2,0.461538461538462
"876",0.268,7.53078900879827,0.8,0.409637752297413,0.727272727272727,0.7875,0.8,0.8,0.2,0.2,4,0.25
"877",0.253,7.54138454269271,0.733333333333333,0.492328247768109,0.692307692307692,0.705741626794258,0.818181818181818,0.684210526315789,0.181818181818182,0.315789473684211,2.59090909090909,0.265734265734266
"878",0.209,6.5143418740354,0.8,0.441478231521092,0.785714285714286,0.861111111111111,0.916666666666667,0.722222222222222,0.0833333333333334,0.277777777777778,3.3,0.115384615384615
"879",0.479,9.01229559600846,0.833333333333333,0.37572602915776,0.705882352941177,0.829545454545455,0.75,0.863636363636364,0.25,0.136363636363636,5.5,0.289473684210526
"880",0.2085,5.52515316947663,0.666666666666667,0.378783498845998,0.583333333333333,0.822981366459627,1,0.565217391304348,0,0.434782608695652,2.3,0
"881",0.5845,9.49168680947696,0.833333333333333,0.394016053867256,0.705882352941177,0.829545454545455,0.75,0.863636363636364,0.25,0.136363636363636,5.5,0.289473684210526
"882",0.2895,7.51064107539215,0.833333333333333,0.379979218482087,0.8,0.945,1,0.75,0,0.25,4,0
"883",0.255,6.51368608116731,0.866666666666667,0.364439594687294,0.8,0.926136363636364,1,0.818181818181818,0,0.181818181818182,5.5,0
"884",0.281,7.5110679654564,0.733333333333333,0.405240167839962,0.692307692307692,0.808612440191388,0.818181818181818,0.684210526315789,0.181818181818182,0.315789473684211,2.59090909090909,0.265734265734266
"885",0.276,7.52507337065559,0.8,0.413814090782697,0.666666666666667,0.753968253968254,0.666666666666667,0.857142857142857,0.333333333333333,0.142857142857143,4.66666666666667,0.388888888888889
"886",0.2655,7.53188519411027,0.8,0.424991763159826,0.727272727272727,0.7975,0.8,0.8,0.2,0.2,4,0.25
"887",0.4905,10.4945149283911,0.866666666666667,0.382151882065211,0.777777777777778,0.82,0.7,0.95,0.3,0.05,14,0.315789473684211
