"","acc","rmse","f1","sens","spec","fnr","fpr","plr","nlr","best_lambda","FDG_SUV_PT","ADC_PT","FDG_SUV","ADC","FDG_LA","FDG_SA"
"3619",0.705882352941177,0.461696808593849,0.705882352941177,0.75,0.75,0.25,0.25,3,0.333333333333333,0.0671960707882346,0,0,0.204650571775806,-0.000525349446701054,0,0.0483823687181841
"3620",0.764705882352941,0.413663724879061,0.75,0.857142857142857,0.875,0.142857142857143,0.125,6.85714285714286,0.163265306122449,0.0671960707882346,0,0,0.0821060608274123,0,0,0.215810914598922
"3621",0.823529411764706,0.400699182312632,0.769230769230769,0.625,0.75,0.375,0.25,2.5,0.5,0.0671960707882346,0,0,0.105561273506718,0,0,0.170498406213453
"3622",0.529411764705882,0.5066495841798,0.428571428571429,0.375,0.545454545454545,0.625,0.454545454545455,0.825,1.14583333333333,0.0671960707882346,0,0,0.142074492162924,-0.000655569207102561,0,0.209716668442164
"3623",0.764705882352941,0.409357736695953,0.714285714285714,0.625,0.727272727272727,0.375,0.272727272727273,2.29166666666667,0.515625,0.0671960707882346,0,0,0.140568224798903,-0.000755704282206677,0,0.0713128580875149
"3624",0.647058823529412,0.451937652477491,0.625,0.714285714285714,0.75,0.285714285714286,0.25,2.85714285714286,0.380952380952381,0.0671960707882346,0,0,0.00870611355222597,0,0,0.358007096191011
"3625",0.705882352941177,0.448552360917248,0.615384615384615,0.8,0.888888888888889,0.2,0.111111111111111,7.2,0.225,0.0671960707882346,0,0,0.0291942408789114,-0.0024842457131247,0,0.281860570167216
"3626",0.588235294117647,0.423837213284624,0.533333333333333,0.5,0.6,0.5,0.4,1.25,0.833333333333333,0.0671960707882346,0,0,0.109708247009981,0,0,0.224835870605382
"3627",0.588235294117647,0.532220465140072,0.588235294117647,0.5,0.5,0.5,0.5,1,1,0.0671960707882346,0,0,0.218394306071814,0,0,0.125025957072462
"3628",0.823529411764706,0.412676496701155,0.8,0.75,0.8,0.25,0.2,3.75,0.3125,0.0671960707882346,0,0,0.196089496811245,0,0,0.0387179188250316
"3629",0.764705882352941,0.407799664189539,0.714285714285714,0.714285714285714,0.8,0.285714285714286,0.2,3.57142857142857,0.357142857142857,0.0671960707882346,0,0,0.0591032402127583,0,0,0.264550126183323
"3630",0.882352941176471,0.365723444465047,0.857142857142857,1,1,0,0,Inf,0,0.0671960707882346,0,0,0.0959822975890995,0,0,0.141939038961661
