"name","optimal_cutpoint","AUC_b","AUC_oob","F1_score_b","F1_score_oob","acc_b","acc_oob","sensitivity_b","sensitivity_oob","specificity_b","specificity_oob","cohens_kappa_b","cohens_kappa_oob","TP_b","FP_b","TN_b","FN_b","TP_oob","FP_oob","TN_oob","FN_oob"
"FEC_NTR",0.335403726708075,0.552083333333333,0.711111111111111,0.545454545454545,0.571428571428571,0.636363636363636,0.714285714285714,0.75,0.666666666666667,0.58974358974359,0.733333333333333,0.278215223097113,0.363636363636364,12,16,23,4,4,4,11,2
"FEC_NTR",0.367553865652725,0.695512820512821,0.571428571428571,0.666666666666667,0.428571428571429,0.763636363636364,0.619047619047619,0.8125,0.428571428571429,0.743589743589744,0.714285714285714,0.492547906316537,0.142857142857143,13,10,29,3,3,4,10,4
"FEC_NTR",0.905660377358491,0.711538461538462,0.595833333333333,0.608695652173913,0.181818181818182,0.836363636363636,0.608695652173913,0.4375,0.125,1,0.866666666666667,0.524495677233429,-0.00975609756097542,7,0,39,9,1,2,13,7
"FEC_NTR",0.37037037037037,0.698717948717949,0.604395604395604,0.648648648648649,0.428571428571429,0.763636363636364,0.6,0.75,0.428571428571429,0.769230769230769,0.692307692307692,0.475421863536317,0.120879120879121,12,9,30,4,3,4,9,4
"FEC_NTR",0.367553865652725,0.557692307692308,0.8,0.555555555555556,0.6,0.709090909090909,0.777777777777778,0.625,0.6,0.743589743589744,0.846153846153846,0.343283582089552,0.446153846153846,10,10,29,6,3,2,11,2
"FEC_NTR",0.3514787961804,0.810897435897436,0.415384615384615,0.666666666666667,0.363636363636364,0.763636363636364,0.611111111111111,0.8125,0.4,0.743589743589744,0.692307692307692,0.492547906316537,0.0869565217391308,13,10,29,3,2,4,9,3
"FEC_NTR",0.335403726708075,0.766025641025641,0.544871794871795,0.736842105263158,0.4,0.818181818181818,0.526315789473684,0.875,0.5,0.794871794871795,0.538461538461538,0.603174603174603,0.0338983050847457,14,8,31,2,3,6,7,3
"ADC",847,0.618534482758621,0.65042735042735,0.471544715447154,0.549019607843137,0.577922077922078,0.574074074074074,0.763157894736842,0.933333333333333,0.517241379310345,0.435897435897436,0.198045185066496,0.258064516129032,29,56,60,9,14,22,17,1
"ADC",830,0.573956442831216,0.679464285714286,0.434108527131783,0.48780487804878,0.525974025974026,0.611111111111111,0.736842105263158,0.714285714285714,0.456896551724138,0.575,0.131891891891892,0.222222222222222,28,63,53,10,10,17,23,4
"ADC",830,0.706896551724138,0.583841463414634,0.546875,0.454545454545455,0.623376623376623,0.578947368421053,0.921052631578947,0.625,0.525862068965517,0.560975609756098,0.306090739589807,0.15136476426799,35,55,61,3,10,18,23,6
"ADC",847,0.575317604355717,0.672077922077922,0.438356164383562,0.523809523809524,0.467532467532468,0.655172413793103,0.842105263157895,0.785714285714286,0.344827586206897,0.613636363636364,0.115438498178762,0.297820823244552,32,76,40,6,11,17,27,3
"ADC",847,0.638498185117967,0.562056737588652,0.488888888888889,0.382978723404255,0.551948051948052,0.508474576271186,0.868421052631579,0.75,0.448275862068966,0.446808510638298,0.208078700253391,0.1148473874806,33,64,52,5,9,26,21,3
"ADC",830,0.582577132486388,0.630912162162162,0.482758620689655,0.48,0.61038961038961,0.509433962264151,0.736842105263158,0.75,0.568965517241379,0.405405405405405,0.225871313672922,0.117797695262484,28,50,66,10,12,22,15,4
"ADC",744.5,0.596188747731398,0.714774281805746,0.480769230769231,0.411764705882353,0.649350649350649,0.666666666666667,0.657894736842105,0.411764705882353,0.646551724137931,0.767441860465116,0.244,0.179206566347469,25,41,75,13,7,10,33,10
"ADC",805.5,0.699523593466425,0.510733452593918,0.528301886792453,0.307692307692308,0.675324675324675,0.517857142857143,0.736842105263158,0.461538461538462,0.655172413793103,0.534883720930233,0.309788454643241,-0.00265251989389906,28,40,76,10,6,20,23,7
"ADC",847,0.688634301270417,0.654829545454545,0.53968253968254,0.5,0.623376623376623,0.566666666666667,0.894736842105263,0.8125,0.53448275862069,0.477272727272727,0.29757785467128,0.207317073170732,34,54,62,4,13,23,21,3
"ADC",778.5,0.612295825771325,0.650501672240803,0.476190476190476,0.388888888888889,0.642857142857143,0.627118644067797,0.657894736842105,0.538461538461538,0.637931034482759,0.652173913043478,0.235421556237588,0.149410222804718,25,42,74,13,7,16,30,6
"ADC",778.5,0.648820326678766,0.672202797202797,0.5,0.444444444444444,0.688311688311688,0.649122807017544,0.631578947368421,0.615384615384615,0.706896551724138,0.659090909090909,0.287586738627602,0.21595598349381,24,34,82,14,8,15,29,5
"ADC",732,0.641447368421053,0.618055555555556,0.505494505494505,0.388888888888889,0.707792207792208,0.620689655172414,0.605263157894737,0.388888888888889,0.741379310344828,0.725,0.306028439815742,0.113888888888889,23,30,86,15,7,11,29,11
"ADC",744.5,0.70247277676951,0.528148148148148,0.574468085106383,0.285714285714286,0.74025974025974,0.583333333333333,0.710526315789474,0.333333333333333,0.75,0.666666666666667,0.397260273972603,0,27,29,87,11,5,15,30,10
"ADC",847,0.644056261343013,0.689493433395872,0.488549618320611,0.5,0.564935064935065,0.555555555555556,0.842105263157895,0.923076923076923,0.474137931034483,0.439024390243902,0.212726995269342,0.2294887039239,32,61,55,6,12,23,18,1
"ADC",847,0.560911978221416,0.677304964539007,0.453900709219858,0.444444444444444,0.5,0.576271186440678,0.842105263157895,0.833333333333333,0.387931034482759,0.51063829787234,0.146046377646551,0.208266237251744,32,71,45,6,10,23,24,2
"ADC",778.5,0.567831215970962,0.684065934065934,0.467289719626168,0.424242424242424,0.62987012987013,0.641509433962264,0.657894736842105,0.5,0.620689655172414,0.692307692307692,0.218622040235001,0.172555464256368,25,44,72,13,7,12,27,7
"ADC",828.5,0.558756805807623,0.692682926829268,0.429752066115702,0.533333333333333,0.551948051948052,0.625,0.684210526315789,0.8,0.508620689655172,0.560975609756098,0.137919844231705,0.274074074074074,26,57,59,12,12,18,23,3
"ADC",805.5,0.695099818511797,0.615384615384615,0.535714285714286,0.363636363636364,0.662337662337662,0.60377358490566,0.789473684210526,0.461538461538462,0.620689655172414,0.65,0.311080523055747,0.0943856794141579,30,44,72,8,6,14,26,7
"ADC",736,0.669010889292196,0.570921985815603,0.529411764705882,0.277777777777778,0.688311688311688,0.580645161290323,0.710526315789474,0.333333333333333,0.681034482758621,0.659574468085106,0.318332718554039,-0.00624219725343308,27,37,79,11,5,16,31,10
"ADC",847,0.649387477313975,0.619047619047619,0.534351145038168,0.382978723404255,0.603896103896104,0.462962962962963,0.921052631578947,0.75,0.5,0.380952380952381,0.283229055394476,0.07773851590106,35,58,58,3,9,26,16,3
"ADC_NTR",1.39054966248795,0.583870967741935,0.505050505050505,0.466019417475728,0.222222222222222,0.504504504504504,0.333333333333333,0.774193548387097,0.444444444444444,0.4,0.303030303030303,0.12397761515282,-0.146198830409357,24,48,32,7,4,23,10,5
"ADC_NTR",1.54310344827586,0.562903225806452,0.445161290322581,0.483870967741935,0.341463414634146,0.423423423423423,0.341463414634146,0.967741935483871,0.7,0.2125,0.225806451612903,0.111777944486122,-0.0433553251649387,30,63,17,1,7,24,7,3
"ADC_NTR",1.90547945205479,0.469758064516129,0.563636363636364,0.455882352941176,0.431372549019608,0.333333333333333,0.292682926829268,1,1,0.075,0.0333333333333333,0.0433263452131377,0.0181668042939719,31,74,6,0,11,29,1,0
"ADC_NTR",1.70547945205479,0.538709677419355,0.56221198156682,0.467741935483871,0.285714285714286,0.405405405405405,0.210526315789474,0.935483870967742,0.857142857142857,0.2,0.0645161290322581,0.0840210052513129,-0.030741410488246,29,64,16,2,6,29,2,1
"ADC_NTR",1.12632375189107,0.607661290322581,0.451149425287356,0.5,0.344827586206897,0.657657657657658,0.536585365853659,0.612903225806452,0.416666666666667,0.675,0.586206896551724,0.252922422954304,0.00256081946222797,19,26,54,12,5,12,17,7
"ADC_NTR",1.407917383821,0.604838709677419,0.421750663129974,0.475247524752475,0.325581395348837,0.522522522522523,0.30952380952381,0.774193548387097,0.538461538461538,0.425,0.206896551724138,0.143792752146703,-0.187134502923977,24,46,34,7,7,23,6,6
"ADC_NTR",1.43312543312543,0.534274193548387,0.603448275862069,0.490566037735849,0.4,0.513513513513513,0.372093023255814,0.838709677419355,0.642857142857143,0.3875,0.241379310344828,0.157672849915683,-0.0880974695407686,26,49,31,5,9,22,7,5
"ADC_NTR",1.12632375189107,0.670967741935484,0.424242424242424,0.540540540540541,0.275862068965517,0.693693693693694,0.522727272727273,0.645161290322581,0.363636363636364,0.7125,0.575757575757576,0.319754866618601,-0.05,20,23,57,11,4,14,19,7
"ADC_NTR",1.90547945205479,0.476209677419355,0.64983164983165,0.462686567164179,0.375,0.351351351351351,0.285714285714286,1,1,0.1,0.0909090909090909,0.058435438265787,0.0410958904109589,31,72,8,0,9,30,3,0
"ADC_NTR",1.54310344827586,0.606048387096774,0.584415584415584,0.483333333333333,0.418604651162791,0.441441441441441,0.358974358974359,0.935483870967742,0.818181818181818,0.25,0.178571428571429,0.1179184824404,-0.00205549845837611,29,60,20,2,9,23,5,2
"ADC_NTR",1.3203429462198,0.651612903225806,0.357575757575758,0.5,0.228571428571429,0.54954954954955,0.341463414634146,0.806451612903226,0.363636363636364,0.45,0.333333333333333,0.186455584872472,-0.220507166482911,25,44,36,6,4,20,10,7
"ADC_NTR",1.51282051282051,0.445564516129032,0.703703703703704,0.462809917355372,0.476190476190476,0.414414414414414,0.45,0.903225806451613,0.769230769230769,0.225,0.296296296296296,0.0810087886893389,0.0496760259179266,28,62,18,3,10,19,8,3
"ADC_NTR",1.72172619047619,0.502016129032258,0.570532915360502,0.459259259259259,0.434782608695652,0.342342342342342,0.35,1,0.909090909090909,0.0875,0.137931034482759,0.0508375307485064,0.0280373831775701,31,73,7,0,10,25,4,1
"ADC_NTR",1.72172619047619,0.521370967741935,0.603896103896104,0.454545454545455,0.478260869565217,0.351351351351351,0.384615384615385,0.967741935483871,1,0.1125,0.142857142857143,0.0474374255065554,0.0859375,30,71,9,1,11,24,4,0
"ADC_NTR",1.12632375189107,0.570967741935484,0.528205128205128,0.459459459459459,0.4,0.63963963963964,0.581395348837209,0.548387096774194,0.461538461538462,0.675,0.633333333333333,0.19971160778659,0.0872641509433963,17,26,54,14,6,11,19,7
"ADC_NTR",1.54310344827586,0.501209677419355,0.62797619047619,0.473684210526316,0.468085106382979,0.459459459459459,0.375,0.870967741935484,0.916666666666667,0.3,0.142857142857143,0.112946190729888,0.0384615384615385,27,56,24,4,11,24,4,1
"ADC_NTR",0.996974281391831,0.606854838709677,0.39917695473251,0.491228070175439,0.1,0.738738738738739,0.5,0.451612903225806,0.111111111111111,0.85,0.62962962962963,0.31728525980912,-0.241379310344828,14,12,68,17,1,10,17,8
"ADC_NTR",1.72172619047619,0.596370967741935,0.467532467532468,0.461538461538462,0.458333333333333,0.369369369369369,0.333333333333333,0.967741935483871,1,0.1375,0.0714285714285714,0.0629522431259044,0.0415879017013232,30,69,11,1,11,26,2,0
"ADC_NTR",1.72172619047619,0.461290322580645,0.703571428571429,0.48062015503876,0.4,0.396396396396396,0.289473684210526,1,0.9,0.1625,0.0714285714285714,0.0977799344898702,-0.0158415841584158,31,67,13,0,9,26,2,1
"ADC_NTR",1.12632375189107,0.60241935483871,0.423197492163009,0.488372093023256,0.25,0.603603603603604,0.55,0.67741935483871,0.272727272727273,0.575,0.655172413793103,0.204041720990874,-0.0682492581602372,21,34,46,10,3,10,19,8
