"x.sorted","tp","fp","tn","fn","tpr","tnr","fpr","fnr","name"
0.495102067100607,18,5,68,13,0.580645161290323,0.931506849315068,0.0684931506849316,0.419354838709677,"LR"
0.485214442506833,18,6,67,13,0.580645161290323,0.917808219178082,0.0821917808219178,0.419354838709677,"LR"
0.426398097179989,18,7,66,13,0.580645161290323,0.904109589041096,0.0958904109589042,0.419354838709677,"LR"
0.397176924515193,18,8,65,13,0.580645161290323,0.89041095890411,0.10958904109589,0.419354838709677,"LR"
0.378858108177273,20,8,65,11,0.645161290322581,0.89041095890411,0.10958904109589,0.354838709677419,"LR"
0.369592610383062,20,9,64,11,0.645161290322581,0.876712328767123,0.123287671232877,0.354838709677419,"LR"
0.333536428059204,20,10,63,11,0.645161290322581,0.863013698630137,0.136986301369863,0.354838709677419,"LR"
0.32479974162865,22,10,63,9,0.709677419354839,0.863013698630137,0.136986301369863,0.290322580645161,"LR"
0.295194912984755,22,11,62,9,0.709677419354839,0.849315068493151,0.150684931506849,0.290322580645161,"LR"
0.282998545386181,22,12,61,9,0.709677419354839,0.835616438356164,0.164383561643836,0.290322580645161,"LR"
0.259544479823,23,12,61,8,0.741935483870968,0.835616438356164,0.164383561643836,0.258064516129032,"LR"
0.252013062981474,24,12,61,7,0.774193548387097,0.835616438356164,0.164383561643836,0.225806451612903,"LR"
0.230302139917743,24,13,60,7,0.774193548387097,0.821917808219178,0.178082191780822,0.225806451612903,"LR"
0.22681397066329,24,14,59,7,0.774193548387097,0.808219178082192,0.191780821917808,0.225806451612903,"LR"
0.197112250666657,24,15,58,7,0.774193548387097,0.794520547945205,0.205479452054795,0.225806451612903,"LR"
0.190925350818507,24,16,57,7,0.774193548387097,0.780821917808219,0.219178082191781,0.225806451612903,"LR"
0.190925350818507,24,17,56,7,0.774193548387097,0.767123287671233,0.232876712328767,0.225806451612903,"LR"
0.173258119636719,24,18,55,7,0.774193548387097,0.753424657534247,0.246575342465753,0.225806451612903,"LR"
0.167663592772124,24,19,54,7,0.774193548387097,0.73972602739726,0.26027397260274,0.225806451612903,"LR"
0.16492086959347,25,19,54,6,0.806451612903226,0.73972602739726,0.26027397260274,0.193548387096774,"LR"
0.162214269119388,26,19,54,5,0.838709677419355,0.73972602739726,0.26027397260274,0.161290322580645,"LR"
0.15690866852108,26,21,52,5,0.838709677419355,0.712328767123288,0.287671232876712,0.161290322580645,"LR"
0.151745168842143,27,22,51,4,0.870967741935484,0.698630136986301,0.301369863013699,0.129032258064516,"LR"
0.146722017210048,27,24,49,4,0.870967741935484,0.671232876712329,0.328767123287671,0.129032258064516,"LR"
0.141837341034239,27,25,48,4,0.870967741935484,0.657534246575342,0.342465753424658,0.129032258064516,"LR"
0.139446315976292,27,26,47,4,0.870967741935484,0.643835616438356,0.356164383561644,0.129032258064516,"LR"
0.137089158765881,28,26,47,3,0.903225806451613,0.643835616438356,0.356164383561644,0.0967741935483871,"LR"
0.132475390363782,28,27,46,3,0.903225806451613,0.63013698630137,0.36986301369863,0.0967741935483871,"LR"
0.127993867437066,28,30,43,3,0.903225806451613,0.589041095890411,0.410958904109589,0.0967741935483871,"LR"
0.123642343039719,29,34,39,2,0.935483870967742,0.534246575342466,0.465753424657534,0.0645161290322581,"LR"
0.12151460896648,29,35,38,2,0.935483870967742,0.520547945205479,0.479452054794521,0.0645161290322581,"LR"
0.115319965442936,29,36,37,2,0.935483870967742,0.506849315068493,0.493150684931507,0.0645161290322581,"LR"
0.113316930628269,30,37,36,1,0.967741935483871,0.493150684931507,0.506849315068493,0.032258064516129,"LR"
0.111344308468908,30,41,32,1,0.967741935483871,0.438356164383562,0.561643835616438,0.032258064516129,"LR"
0.107489059352874,30,47,26,1,0.967741935483871,0.356164383561644,0.643835616438356,0.032258064516129,"LR"
0.103751711884548,30,49,24,1,0.967741935483871,0.328767123287671,0.671232876712329,0.032258064516129,"LR"
0.100129731870818,30,53,20,1,0.967741935483871,0.273972602739726,0.726027397260274,0.032258064516129,"LR"
0.0966205641254539,31,55,18,0,1,0.246575342465753,0.753424657534247,0,"LR"
0.0935566440638917,31,56,17,0,1,0.232876712328767,0.767123287671233,0,"LR"
0.0932216390446838,31,58,15,0,1,0.205479452054795,0.794520547945206,0,"LR"
0.0915627120857357,31,59,14,0,1,0.191780821917808,0.808219178082192,0,"LR"
0.0899303787730723,31,62,11,0,1,0.150684931506849,0.849315068493151,0,"LR"
0.0883243165308285,31,63,10,0,1,0.136986301369863,0.863013698630137,0,"LR"
0.0867442029660326,31,65,8,0,1,0.10958904109589,0.89041095890411,0,"LR"
0.0836605341570169,31,70,3,0,1,0.0410958904109589,0.958904109589041,0,"LR"
0.0777904515702074,31,72,1,0,1,0.0136986301369863,0.986301369863014,0,"LR"
0.0694342901436314,31,73,0,0,1,0,1,0,"LR"
