"","optimal_cutoff","optimal_SUVcutoff","acc","rmse","f1","auc","sens","spec","fnr","fpr","plr","nlr"
"1",0.8255,9.54678104826511,0.935483870967742,0.321822589063317,0.857142857142857,0.958333333333333,0.857142857142857,0.958333333333333,0.142857142857143,0.0416666666666666,20.5714285714286,0.149068322981366
"2",0.279,4.17834566663411,0.838709677419355,0.342659955683571,0.736842105263158,0.891304347826087,0.875,0.826086956521739,0.125,0.173913043478261,5.03125,0.151315789473684
"3",0.676,8.86985141181869,0.935483870967742,0.277808545918216,0.833333333333333,0.892857142857143,0.714285714285714,1,0.285714285714286,0,Inf,0.285714285714286
"4",0.4235,6.65493924548544,0.903225806451613,0.326188328850447,0.8,0.924242424242424,0.666666666666667,1,0.333333333333333,0,Inf,0.333333333333333
"5",0.3175,5.02698333493819,0.870967741935484,0.333063236625849,0.75,0.83695652173913,0.75,0.91304347826087,0.25,0.0869565217391305,8.62499999999999,0.273809523809524
"6",0.2755,5.02973962215452,0.870967741935484,0.348891124256239,0.857142857142857,0.939075630252101,0.857142857142857,0.882352941176471,0.142857142857143,0.117647058823529,7.28571428571428,0.161904761904762
"7",0.0845,1.97484402824807,0.774193548387097,0.444439997582321,0.758620689655172,0.826754385964912,0.916666666666667,0.684210526315789,0.0833333333333334,0.315789473684211,2.90277777777778,0.121794871794872
"8",0.538,7.67418228340481,0.967741935483871,0.240586484902689,0.923076923076923,0.988095238095238,0.857142857142857,1,0.142857142857143,0,Inf,0.142857142857143
"9",0.1915,3.6881588521298,0.935483870967742,0.344170571005158,0.9,0.954761904761905,0.9,0.952380952380952,0.1,0.0476190476190477,18.9,0.105
"10",0.5235,6.94732003128911,0.870967741935484,0.344151390023612,0.777777777777778,0.909090909090909,0.777777777777778,0.909090909090909,0.222222222222222,0.0909090909090909,8.55555555555555,0.244444444444444
"11",0.143,2.70687936527177,0.741935483870968,0.39576918896858,0.764705882352941,0.850840336134454,0.928571428571429,0.588235294117647,0.0714285714285714,0.411764705882353,2.25510204081633,0.121428571428571
"12",0.274,5.02651684415532,0.935483870967742,0.334178178399503,0.916666666666667,0.925438596491228,0.916666666666667,0.947368421052632,0.0833333333333334,0.0526315789473685,17.4166666666667,0.087962962962963
"13",0.345,5.74791115574076,0.870967741935484,0.359116466345529,0.714285714285714,0.818181818181818,0.555555555555556,1,0.444444444444444,0,Inf,0.444444444444444
"14",0.7325,8.85876323797226,0.870967741935484,0.365509055945754,0.666666666666667,0.845238095238095,0.571428571428571,0.958333333333333,0.428571428571429,0.0416666666666666,13.7142857142857,0.447204968944099
"15",0.327,5.74495944949049,0.903225806451613,0.329217790584847,0.88,0.927350427350427,0.846153846153846,0.944444444444444,0.153846153846154,0.0555555555555556,15.2307692307692,0.16289592760181
"16",0.066,2.33576429138219,0.741935483870968,0.48391394777863,0.733333333333333,0.822649572649573,0.846153846153846,0.666666666666667,0.153846153846154,0.333333333333333,2.53846153846154,0.230769230769231
"17",0.1385,2.58300488857147,0.774193548387097,0.398345702332913,0.740740740740741,0.852380952380952,1,0.666666666666667,0,0.333333333333333,3,0
"18",0.465,5.74921810525082,0.838709677419355,0.358707027757224,0.761904761904762,0.921717171717172,0.888888888888889,0.818181818181818,0.111111111111111,0.181818181818182,4.88888888888889,0.135802469135803
"19",0.146,2.34997867059531,0.838709677419355,0.339199328442306,0.761904761904762,0.91304347826087,1,0.782608695652174,0,0.217391304347826,4.6,0
"20",0.234,4.12222106346943,0.709677419354839,0.475694200512853,0.571428571428571,0.724747474747475,0.666666666666667,0.727272727272727,0.333333333333333,0.272727272727273,2.44444444444444,0.458333333333333
"21",0.547,7.50749559215222,0.903225806451613,0.292571896514955,0.769230769230769,0.928571428571428,0.714285714285714,0.958333333333333,0.285714285714286,0.0416666666666666,17.1428571428572,0.298136645962733
"22",0.379,5.7538011043104,0.870967741935484,0.331487457786274,0.714285714285714,0.891304347826087,0.625,0.956521739130435,0.375,0.0434782608695652,14.375,0.392045454545455
"23",0.444,6.50191131058799,0.903225806451613,0.32598485140563,0.823529411764706,0.898989898989899,0.777777777777778,0.954545454545455,0.222222222222222,0.0454545454545454,17.1111111111111,0.232804232804233
"24",0.205,3.86399227985891,0.967741935483871,0.343508259693265,0.962962962962963,0.974358974358974,1,0.944444444444444,0,0.0555555555555556,18,0
"25",0.2835,4.64535407860327,0.774193548387097,0.447211733328719,0.666666666666667,0.759523809523809,0.7,0.80952380952381,0.3,0.19047619047619,3.675,0.370588235294118
"26",0.1355,2.8508035918448,0.806451612903226,0.397274351257632,0.785714285714286,0.87280701754386,0.916666666666667,0.736842105263158,0.0833333333333334,0.263157894736842,3.48333333333333,0.113095238095238
"27",0.534,7.2481874745116,0.870967741935484,0.34514001720949,0.714285714285714,0.861413043478261,0.625,0.956521739130435,0.375,0.0434782608695652,14.375,0.392045454545455
"28",0.2045,3.87114783131201,0.838709677419355,0.40334581639085,0.838709677419355,0.886554621848739,0.928571428571429,0.764705882352941,0.0714285714285714,0.235294117647059,3.94642857142857,0.0934065934065934
"29",0.628,7.69820717415098,0.903225806451613,0.333195074039689,0.823529411764706,0.886363636363636,0.777777777777778,0.954545454545455,0.222222222222222,0.0454545454545454,17.1111111111111,0.232804232804233
"30",0.323,5.02829421139112,0.903225806451613,0.317372487878125,0.8,0.898809523809524,0.857142857142857,0.916666666666667,0.142857142857143,0.0833333333333334,10.2857142857143,0.155844155844156
"31",0.147,2.77968375307287,0.838709677419355,0.34581433945398,0.782608695652174,0.879545454545455,0.818181818181818,0.85,0.181818181818182,0.15,5.45454545454545,0.213903743315508
"32",0.306,5.34229181261112,0.903225806451613,0.333112864699589,0.8,0.896464646464646,0.666666666666667,1,0.333333333333333,0,Inf,0.333333333333333
"33",0.161,2.64451645173406,0.870967741935484,0.330422588966215,0.714285714285714,0.915384615384615,1,0.846153846153846,0,0.153846153846154,6.5,0
"34",0.469,6.95039539583995,0.903225806451613,0.332509108762116,0.727272727272727,0.87202380952381,0.571428571428571,1,0.428571428571429,0,Inf,0.428571428571429
"35",0.127,2.65054082710392,0.741935483870968,0.399680038047186,0.555555555555556,0.75,0.714285714285714,0.75,0.285714285714286,0.25,2.85714285714286,0.380952380952381
"36",0.1055,2.25247666240381,0.741935483870968,0.41437567123183,0.764705882352941,0.856837606837607,1,0.555555555555556,0,0.444444444444444,2.25,0
"37",0.1295,2.30006875848733,0.774193548387097,0.384477643061072,0.72,0.873737373737374,1,0.681818181818182,0,0.318181818181818,3.14285714285714,0
"38",0.146,2.65204396972595,0.709677419354839,0.396253126100333,0.608695652173913,0.817934782608696,0.875,0.652173913043478,0.125,0.347826086956522,2.515625,0.191666666666667
"39",0.3215,4.95354459233977,0.935483870967742,0.293511299120961,0.888888888888889,0.94949494949495,0.888888888888889,0.954545454545455,0.111111111111111,0.0454545454545454,19.5555555555556,0.116402116402116
"40",0.3025,5.0245911844592,0.903225806451613,0.316226594789137,0.842105263157895,0.907142857142857,0.8,0.952380952380952,0.2,0.0476190476190477,16.8,0.21
"41",0.112,2.30475492127846,0.741935483870968,0.416439962921607,0.692307692307692,0.828571428571429,0.9,0.666666666666667,0.1,0.333333333333333,2.7,0.15
"42",0.6245,8.6398390750138,0.935483870967742,0.280212694886622,0.833333333333333,0.916666666666667,0.714285714285714,1,0.285714285714286,0,Inf,0.285714285714286
"43",0.194,3.58694514614341,0.741935483870968,0.40595321949202,0.5,0.702380952380952,0.571428571428571,0.791666666666667,0.428571428571429,0.208333333333333,2.74285714285714,0.541353383458647
"44",0.1355,2.52351845687091,0.870967741935484,0.380772618648588,0.875,0.945378151260504,1,0.764705882352941,0,0.235294117647059,4.25,0
"45",0.476,6.95116073199045,0.838709677419355,0.378007071393942,0.736842105263158,0.825,0.636363636363636,0.95,0.363636363636364,0.05,12.7272727272727,0.382775119617225
"46",0.07,2.61346547987303,0.806451612903226,0.492894486966825,0.727272727272727,0.815909090909091,0.727272727272727,0.85,0.272727272727273,0.15,4.84848484848485,0.320855614973262
"47",0.0705,1.81986350644356,0.741935483870968,0.445451518626002,0.75,0.866228070175439,1,0.578947368421053,0,0.421052631578947,2.375,0
"48",0.3195,5.03049874335657,0.903225806451613,0.329979711331902,0.8,0.931547619047619,0.857142857142857,0.916666666666667,0.142857142857143,0.0833333333333334,10.2857142857143,0.155844155844156
"49",0.0715,1.82207706836114,0.709677419354839,0.438760859137448,0.727272727272727,0.814102564102564,0.923076923076923,0.555555555555556,0.0769230769230769,0.444444444444444,2.07692307692308,0.138461538461538
"50",0.8165,8.61775980838802,0.838709677419355,0.413756955555061,0.666666666666667,0.793478260869565,0.625,0.91304347826087,0.375,0.0869565217391305,7.1875,0.410714285714286
"51",0.5015,6.35319330277622,0.903225806451613,0.3072700387456,0.769230769230769,0.946666666666667,0.833333333333333,0.92,0.166666666666667,0.08,10.4166666666667,0.181159420289855
"52",0.657,8.63675779701806,0.967741935483871,0.26771760699661,0.923076923076923,0.9375,0.857142857142857,1,0.142857142857143,0,Inf,0.142857142857143
"53",0.2005,3.97553705337867,0.870967741935484,0.3724548547168,0.846153846153846,0.878205128205128,0.846153846153846,0.888888888888889,0.153846153846154,0.111111111111111,7.61538461538461,0.173076923076923
"54",0.2215,4.14664876847126,0.838709677419355,0.379875338878153,0.705882352941177,0.855978260869565,0.75,0.869565217391304,0.25,0.130434782608696,5.75,0.2875
"55",0.232,4.15384656013608,0.838709677419355,0.370146799012581,0.761904761904762,0.835714285714286,0.8,0.857142857142857,0.2,0.142857142857143,5.6,0.233333333333333
"56",0.368,5.33848957298581,0.870967741935484,0.327574903660449,0.714285714285714,0.901785714285714,0.714285714285714,0.916666666666667,0.285714285714286,0.0833333333333334,8.57142857142857,0.311688311688312
"57",0.328,5.02599550105979,0.774193548387097,0.421636334420863,0.695652173913043,0.79047619047619,0.8,0.761904761904762,0.2,0.238095238095238,3.36,0.2625
"58",0.196,4.1564751963957,0.774193548387097,0.435863206648485,0.740740740740741,0.815789473684211,0.833333333333333,0.736842105263158,0.166666666666667,0.263157894736842,3.16666666666667,0.226190476190476
"59",0.3685,5.75256841971237,0.870967741935484,0.326826767035985,0.75,0.896739130434783,0.75,0.91304347826087,0.25,0.0869565217391305,8.62499999999999,0.273809523809524
"60",0.5075,7.24911587411111,0.870967741935484,0.351650782471643,0.8,0.861363636363636,0.727272727272727,0.95,0.272727272727273,0.05,14.5454545454545,0.287081339712919
"61",0.124,2.29894261262809,0.806451612903226,0.379187827089577,0.727272727272727,0.894021739130435,1,0.739130434782609,0,0.260869565217391,3.83333333333333,0
"62",0.2375,4.40084762160807,0.806451612903226,0.429670101456806,0.75,0.848684210526316,0.75,0.842105263157895,0.25,0.157894736842105,4.75,0.296875
"63",0.421,6.36364342629197,0.903225806451613,0.330799015477196,0.842105263157895,0.921428571428571,0.8,0.952380952380952,0.2,0.0476190476190477,16.8,0.21
"64",0.2595,4.95559347100944,0.870967741935484,0.366509703979611,0.8,0.906818181818182,0.727272727272727,0.95,0.272727272727273,0.05,14.5454545454545,0.287081339712919
"65",0.279,5.33889651589546,0.838709677419355,0.414721414761166,0.814814814814815,0.84453781512605,0.785714285714286,0.882352941176471,0.214285714285714,0.117647058823529,6.67857142857143,0.242857142857143
"66",0.2245,4.15402880033908,0.838709677419355,0.387274457992332,0.736842105263158,0.871212121212121,0.777777777777778,0.863636363636364,0.222222222222222,0.136363636363636,5.7037037037037,0.257309941520468
"67",0.172,2.75188174365409,0.903225806451613,0.301513196269459,0.842105263157895,0.956521739130435,1,0.869565217391304,0,0.130434782608696,7.66666666666667,0
"68",0.2615,4.61345380455952,0.806451612903226,0.383645060851895,0.7,0.833333333333333,0.7,0.857142857142857,0.3,0.142857142857143,4.9,0.35
"69",0.115,2.85456087140094,0.774193548387097,0.432507779110857,0.695652173913043,0.842857142857143,0.8,0.761904761904762,0.2,0.238095238095238,3.36,0.2625
"70",0.333,5.75067406410766,0.870967741935484,0.350006706888948,0.777777777777778,0.9,0.7,0.952380952380952,0.3,0.0476190476190477,14.7,0.315
"71",0.528,6.95336334972911,0.838709677419355,0.392904458661497,0.782608695652174,0.870614035087719,0.75,0.894736842105263,0.25,0.105263157894737,7.125,0.279411764705882
"72",0.101,2.30737818435322,0.67741935483871,0.417832534482149,0.583333333333333,0.785326086956522,0.875,0.608695652173913,0.125,0.391304347826087,2.23611111111111,0.205357142857143
"73",0.0975,2.07171529678021,0.612903225806452,0.426530402166805,0.571428571428571,0.71969696969697,0.888888888888889,0.5,0.111111111111111,0.5,1.77777777777778,0.222222222222222
